STE_CODE21,STE_NAME21,SAL_CODE21,SAL_NAME21,area,bf_area,bf_area_pct,cent_lat,cent_lon
2,Victoria,22797,Willung,76.23994452993267,76.23994452993189,0.9999999999999898,-38.267982246884664,146.84161547365997
2,Victoria,22798,Willung South,112.13629556860668,112.13629556860663,0.9999999999999994,-38.32562108932441,146.8252500732016
2,Victoria,22799,Wilsons Hill,20.60946456212105,20.60946456212114,1.0000000000000042,-36.72898899987031,144.0906694242735
2,Victoria,22800,Wilsons Promontory,486.28149564151414,475.76764951338487,0.9783790947787163,-38.957878611384935,146.36611703191878
2,Victoria,22801,Wimbledon Heights,0.33633094690153464,0.10997909386139293,0.326996652774836,-38.48019736831153,145.2341512248314
2,Victoria,22802,Winchelsea,236.18864006427796,225.08896717919203,0.9530050518853692,-38.235811466822305,143.95611245623002
2,Victoria,22803,Winchelsea South,38.808422346366385,38.8084223463664,1.0000000000000004,-38.324610076516315,143.98915807507464
2,Victoria,22804,Windermere (Vic.),42.41113035003467,42.41113035003515,1.0000000000000113,-37.48280104422603,143.7177193536838
2,Victoria,22805,Windsor (Vic.),1.0582392308573618,,0,-37.8545490174931,144.99266985259592
2,Victoria,22806,Wingan River,708.6403411712635,708.5476140681754,0.9998691478628852,-37.63658628613217,149.48882272607722
2,Victoria,22807,Wingeel,62.99843117663866,62.99843117663877,1.0000000000000018,-38.087537492939646,143.81308510513855
2,Victoria,22808,Winjallok,53.04198756465539,53.04198756465543,1.0000000000000007,-36.85461181541072,143.19541431009054
2,Victoria,22809,Winlaton,31.680591175397144,31.68059117539701,0.9999999999999958,-35.48285887029501,143.75161488476036
2,Victoria,22810,Winnambool,106.76872609131324,106.76872609131317,0.9999999999999993,-34.96052220660281,142.76755591812994
2,Victoria,22811,Winnap,106.70964631811353,106.70964631811354,1.0000000000000002,-37.90076630041227,141.38692298997915
2,Victoria,22812,Winnindoo,69.44949773508462,69.44949773508434,0.9999999999999959,-38.07707701556045,146.75425291812402
2,Victoria,22813,Winslow,42.290123926196806,42.01030316381554,0.993383307108071,-38.241168556091786,142.45856134417338
2,Victoria,22814,Winter Valley,4.921033364053628,1.7879918141313265,0.36333665753863026,-37.579516255502284,143.79381387776183
2,Victoria,22815,Winton (Vic.),35.62557923143339,35.62557923143355,1.0000000000000044,-36.52131373863395,146.09800164494706
2,Victoria,22816,Winton North,97.85991252706842,97.85991252706933,1.0000000000000093,-36.45934912485592,146.0982448319098
2,Victoria,22817,Wirrate,63.990278593337855,63.99027859333822,1.0000000000000058,-36.77043937704878,144.98206018983223
2,Victoria,22818,Wiseleigh,11.474089677786186,11.474089677786191,1.0000000000000004,-37.711753784563754,147.79290186385242
2,Victoria,22819,Wodonga,37.43598559572786,21.81359186663029,0.5826904653238147,-36.12306882380981,146.88180368028122
2,Victoria,22820,Wollert,53.89001178482456,42.08439507225215,0.78093126496779,-37.59093451950164,145.0050627448401
2,Victoria,22821,Wombat Creek (Vic.),82.23148250217795,82.22011789830492,0.9998617974098578,-37.76225029770055,148.25529185730755
2,Victoria,22822,Wombelano,135.20650050133588,135.20650050133588,1,-37.018227703915215,141.58588964744058
2,Victoria,22823,Won Wron,148.13628741074632,148.13628741074632,1,-38.462627304200524,146.73949957342234
2,Victoria,22824,Wonga,14.213444653582783,14.213444653582775,0.9999999999999993,-38.60106827645956,146.25699636547196
2,Victoria,22825,Wonga Park,23.21187005012958,23.067793212963597,0.9937929672682628,-37.73565421817298,145.26979720714664
2,Victoria,22826,Wongarra,33.08876249314568,33.08690999725004,0.9999440143494026,-38.67560468446081,143.7794352565752
2,Victoria,22827,Wongungarra,494.07007321203685,494.0700732120389,1.0000000000000042,-37.25563196101083,147.04508550150666
2,Victoria,22828,Wonnangatta,177.02053967085905,177.02053959655885,0.9999999995802735,-37.138169592450936,146.8152499274883
2,Victoria,22829,Wonthaggi,53.36246099443733,50.31425948234351,0.9428774187829986,-38.61721234066303,145.59137976990024
2,Victoria,22830,Wonwondah,158.10751535044142,158.10751535044133,0.9999999999999994,-36.885521582349114,142.19016714392086
2,Victoria,22831,Wonyip,35.85723429024419,35.85723412773894,0.9999999954679926,-38.54534872572633,146.38304421569248
2,Victoria,22832,Wood Wood,7.927976153239511,3.5053457815449467,0.44214888059578744,-35.10113879397927,143.32965143503176
2,Victoria,22833,Woodend (Vic.),69.53287405149844,67.9548380653066,0.97730518107128594,-37.362363439630876,144.52627685705576
2,Victoria,22834,Woodend North,20.161390017102157,20.161390017101844,0.9999999999999845,-37.320449438393474,144.53191037282406
2,Victoria,22835,Woodfield,47.155548480740535,47.15554848074085,1.0000000000000067,-37.05614990924905,145.78654246802742
2,Victoria,22836,Woodford (Vic.),9.22860896684158,9.228608933706841,0.9999999964095629,-38.31597427573965,142.48202530521831
2,Victoria,22837,Woodglen,10.227485300560891,10.227485300560772,0.9999999999999883,-37.773448011516244,147.38499690452883
2,Victoria,22838,Woodhouse,65.4795017958856,65.47950179588564,1.0000000000000007,-37.800120677283246,142.42022922205396
2,Victoria,22839,Woodleigh (Vic.),32.25636764235297,32.25636764235322,1.0000000000000078,-38.393197760531365,145.61056704469402
2,Victoria,22840,Woods Point (Vic.),230.7216067335929,230.72160673237866,0.9999999999947372,-37.562294970199154,146.35266581418603
2,Victoria,22841,Woodside (Vic.),261.1045383165728,260.71955453519547,0.9985255569134897,-38.52662648932625,146.89301539800778
